id,ra,dec,z,r,expRad_r,expAB_r,deVRad_r,deVAB_r
5.87732E+17,58.38682615,-0.10800035,0.15625,18.519684,1.775202,0.472029,2.962552,0.432685
5.87732E+17,46.66071807,0.37356017,0.204355,17.443914,1.33361,0.68426,2.397658,0.691379
5.87732E+17,47.83339767,0.23350529,0.208488,17.934601,1.236178,0.859476,2.393224,0.855408
5.87732E+17,50.91534895,0.30910106,0.214629,17.895489,2.628664,0.644306,5.610797,0.610273
5.87732E+17,52.37128114,0.35056652,0.317799,18.280933,1.427017,0.838607,2.458734,0.905905
5.87732E+17,52.44603133,0.26524862,0.319697,18.088066,2.362659,0.684467,5.159976,0.684953
5.87732E+17,53.77834528,0.3371278,0.039632,15.82814,8.632263,0.337226,23.579081,0.331353
5.87732E+17,57.12996446,0.40003733,0.131012,17.97583,1.231453,0.88381,2.265371,0.916855
5.87732E+17,57.67082267,0.34398517,0.159192,17.788366,4.360296,0.359685,10.710276,0.32301
5.87732E+17,57.97159422,0.3542103,0.212133,17.952055,1.441395,0.728958,2.581026,0.748175
5.87732E+17,58.1390201,0.30794508,0.381718,19.097059,0.959435,0.707177,1.510264,0.684449
5.87732E+17,44.61531833,0.70055703,0.171842,17.532082,2.738384,0.824639,6.372614,0.791126
5.87732E+17,44.57583906,0.825308,0.393235,17.494095,5.707508,0.773531,18.440704,0.712708
5.87732E+17,44.76468177,0.76636479,0.185266,17.747231,3.030061,0.807344,6.939543,0.739369
5.87732E+17,52.05706215,0.80819254,0.049788,16.247019,8.214569,0.492325,29.34153,0.450004
5.87732E+17,52.39379874,0.65891039,0.086206,16.831522,4.250546,0.952599,12.121614,0.929581
5.87732E+17,42.7992315,1.25710137,0.344228,18.227587,1.25431,0.8095,2.284075,0.782566
5.87732E+17,45.50476048,1.1302012,0.102686,17.052114,3.848541,0.83352,10.173726,0.809035
5.87732E+17,46.51968539,1.14999364,0.081208,17.704885,2.932321,0.552404,6.668466,0.518303
5.87732E+17,47.06946807,1.16064324,0.440759,19.642839,1.086002,0.630112,1.78218,0.522479
5.87732E+17,49.33981448,1.18540983,0.369937,18.656696,1.276805,0.818037,2.379991,0.791655
5.87732E+17,53.52497387,1.09451426,0.047569,15.786686,7.033351,0.399999,19.123407,0.386029
5.87732E+17,54.90615992,1.10675011,1.38637,19.535063,0.687657,0.766917,0.953501,0.76586
5.87732E+17,117.6603836,28.33155878,0.121472,17.360832,2.978283,0.897045,7.58563,0.861776
5.87732E+17,118.3188707,28.85104752,0.320846,18.372978,1.620105,0.732353,2.958641,0.777335
5.87732E+17,120.2362241,30.89440808,0.429325,19.131639,0.998502,0.78233,1.740921,0.712366
5.87732E+17,116.5635684,27.76953557,0.146519,16.571707,4.518292,0.576907,7.990585,0.599894
5.87732E+17,119.071327,30.30632261,0.431217,18.871485,1.586496,0.840222,3.267393,0.806492
5.87732E+17,119.8978916,31.296281,0.165359,17.718058,3.233196,0.724103,8.012269,0.652117
5.87732E+17,116.8544261,28.69965808,0.154422,17.842644,2.639601,0.806484,5.908991,0.768456
5.87732E+17,116.9356929,28.86879045,0.062973,17.318113,4.158549,0.571577,12.322477,0.508755
5.87732E+17,117.005666,28.90827188,0.430469,19.314642,1.189768,0.663014,1.925981,0.701668
5.87732E+17,118.5064056,29.43801948,0.102269,16.485605,4.180039,0.791708,10.237494,0.753371
5.87732E+17,117.5519633,29.09293983,0.461452,19.487291,1.291866,0.760851,2.341262,0.809591
5.87732E+17,117.5070822,29.17373109,0.027085,17.654884,6.008691,0.755871,19.122952,0.749916
5.87732E+17,117.9967538,29.76242469,0.121491,17.632326,2.452279,0.5739,4.7785,0.51945
5.87732E+17,118.2601005,29.94945833,0.23644,17.93157,3.636894,0.658664,8.52884,0.635683
5.87732E+17,120.4375881,31.89104385,0.078695,15.972245,4.837209,0.750011,12.617464,0.749998
5.87732E+17,117.847002,29.98791915,0.080792,17.522001,4.283914,0.451771,11.434979,0.400152
5.87732E+17,117.8133741,29.96977038,0.442379,18.547634,2.324717,0.870259,4.463214,0.874585
5.87732E+17,117.8218166,30.09768372,0.080647,17.245762,3.260764,0.630688,7.499772,0.583391
5.87732E+17,120.1296816,32.17789093,0.069981,17.568789,3.702598,0.764518,10.308344,0.749859
5.87732E+17,114.2484503,26.33079785,0.082905,16.936533,1.920042,0.785359,3.336425,0.821028
5.87732E+17,114.3984126,26.61182007,0.396399,19.087654,1.011168,0.921978,2.175529,0.877605
5.87732E+17,114.7303859,27.17283415,0.092383,16.799959,4.003032,0.425821,8.752854,0.394781
5.87732E+17,115.1557591,27.70788611,0.10695,15.353299,4.897076,0.39041,29.668047,0.602614
5.87732E+17,113.8310414,26.70473499,0.14589,17.538527,1.48422,0.523444,2.288845,0.491027
5.87732E+17,113.9330446,26.70653767,0.39926,19.200216,1.248551,0.626855,2.355991,0.559362
5.87732E+17,114.2807351,27.34762784,0.292653,17.999344,1.281111,0.814538,2.910462,0.759376
5.87732E+17,117.6613211,31.07832687,0.315757,18.023651,1.918013,0.6659,4.107171,0.665679
5.87732E+17,113.5256604,26.87270812,0.080818,16.942839,3.662121,0.879862,9.890289,0.858977
5.87732E+17,113.523973,26.94614845,0.080293,16.777657,3.213509,0.424666,6.167439,0.417518
5.87732E+17,113.5050431,27.16587582,0.067113,17.299398,6.045687,0.191905,15.349828,0.173274
5.87732E+17,115.3155881,29.13464403,0.03931,14.711118,4.14318,0.935248,5.116208,0.909711
5.87732E+17,118.8119581,32.90987373,0.181208,17.394726,2.360327,0.556629,4.446975,0.551059
5.87732E+17,116.4257394,30.8951001,0.153289,17.282543,2.982968,0.2783,5.176101,0.240738
5.87732E+17,117.8316748,32.39209511,0.454909,18.602072,1.619654,0.868849,3.555722,0.787157
5.87732E+17,116.4611646,28.77614288,0.371913,18.758352,1.219208,0.867236,1.9795,0.876687
5.87732E+17,115.6102642,28.55606488,0.191239,18.563314,3.044806,0.494248,7.941155,0.454589
5.87732E+17,115.7132252,28.36195105,0.391566,18.642748,1.5792,0.733151,2.93012,0.728249
5.87732E+17,117.9196354,30.91211968,0.115793,17.495653,3.414521,0.333821,7.028341,0.286518
5.87732E+17,116.5065744,30.21004868,0.186832,17.608074,3.125116,0.631215,6.772525,0.610861
5.87732E+17,116.6214714,30.05653246,0.107677,17.71936,3.181172,0.856029,7.916005,0.807292
5.87732E+17,116.1821342,25.14072174,2.49E-03,17.782156,4.858227,0.699997,16.04495,0.749996
5.87732E+17,114.2835348,23.82734476,0.30345,18.380802,0.867607,0.867006,1.637698,0.744894
5.87732E+17,118.6681367,27.96171877,0.061633,17.51432,4.434797,0.946426,13.639254,0.911855
5.87732E+17,119.1195127,28.49786011,0.065766,17.643061,2.953313,0.90488,8.924864,0.873198
5.87732E+17,118.1493226,28.0500684,0.102105,15.975695,6.626754,0.72681,19.558001,0.743026
5.87732E+17,117.1828733,23.68598244,0.10145,17.244066,4.431773,0.290774,9.54506,0.254673
5.87732E+17,115.5713255,23.38930306,0.298562,18.215033,1.27025,0.920509,2.277918,0.850137
5.87732E+17,115.7929178,23.61677962,0.413025,19.117651,1.0419,0.863447,1.930701,0.772999
5.87732E+17,116.9621261,23.30166493,0.444178,19.510088,1.623403,0.523191,3.353969,0.507822
5.87732E+17,119.7076449,26.32418746,0.139102,17.401564,1.868861,0.740487,3.57676,0.746512
5.87732E+17,115.4878724,23.02225741,0.134102,17.522499,3.670574,0.554712,10.55011,0.531366
5.87732E+17,115.6555567,23.38960401,0.19239,17.306,3.898527,0.494333,9.40048,0.466093
5.87732E+17,120.2368816,26.47956324,0.250341,17.307827,1.897121,0.759867,4.031296,0.71106
5.87732E+17,118.244981,25.28281294,0.081546,17.310844,4.866877,0.58462,13.363153,0.558552
5.87732E+17,118.8146259,25.88660021,0.097949,17.043417,4.492697,0.355318,8.799295,0.350396
5.87732E+17,118.0191184,25.69580804,0.281922,17.816706,1.532804,0.792702,2.891491,0.791786
5.87732E+17,118.1866741,25.78632636,0.085322,16.417877,3.291116,0.981628,6.634219,0.927331
5.87735E+17,116.0097964,20.95452095,0.16658,17.700708,3.410816,0.944567,8.070259,0.941723
5.87735E+17,119.5059855,23.80673554,7.51E-03,17.725218,6.631109,0.853646,24.606079,0.840523
5.87735E+17,120.2168619,25.52568239,0.482314,18.682682,3.571147,0.562184,9.501052,0.549411
5.87735E+17,116.2847806,21.44789883,0.487128,20.075409,1.296173,0.844443,2.630773,0.772046
5.87735E+17,118.1172913,23.12169097,0.432459,19.290771,1.176149,0.637102,1.699854,0.591968
5.87735E+17,118.9643278,23.80910596,0.146145,17.427258,2.807409,0.902565,6.836874,0.872268
5.87735E+17,119.9575407,22.05367538,0.199291,17.823555,3.103296,0.835931,8.061345,0.84225
5.87735E+17,119.5720557,22.19481335,0.233556,17.849869,2.484946,0.92176,5.896307,0.882209
5.87735E+17,115.7068889,20.23657217,0.087363,17.074575,4.135174,0.831652,12.102996,0.825691
5.87735E+17,117.7155718,21.68778568,0.185049,17.216808,8.065339,0.271174,19.607458,0.279247
5.87735E+17,117.9541396,21.99427766,0.090949,17.183546,4.266053,0.694735,13.73424,0.625568
5.87735E+17,118.0499957,22.07006811,0.20062,17.623167,3.74206,0.539369,8.982172,0.502521
5.87735E+17,116.2393474,19.67809028,0.091999,17.1101,3.33381,0.773559,7.939429,0.727663
5.87735E+17,118.6773365,21.76591863,0.272968,18.376356,1.184014,0.823836,1.747702,0.827313
5.87735E+17,119.3564742,22.74577292,0.135666,17.59465,2.897893,0.575827,6.329269,0.539398
5.87738E+17,113.7539029,40.69500791,0.098766,17.43494,2.93256,0.717648,7.555178,0.704209
5.87738E+17,117.2952638,45.51166068,0.44286,19.295977,1.497774,0.578552,2.646771,0.526538
5.87738E+17,117.1635984,45.59606349,0.197547,17.623104,1.968031,0.670848,3.969387,0.654361
5.87738E+17,111.8382114,38.82656048,0.206899,17.772625,2.24087,0.354563,4.218879,0.327374
5.87738E+17,112.2796094,39.47237181,0.144345,18.349754,3.86125,0.387931,10.570485,0.354442
5.87738E+17,113.1570153,40.7259402,0.082899,16.443489,5.293225,0.894835,15.447596,0.839413
5.87738E+17,113.0743091,40.85341107,0.135719,17.391352,2.290468,0.666769,4.392279,0.659867
5.87738E+17,113.7641235,41.80097469,0.205243,17.415474,1.873394,0.78539,3.925353,0.757386
5.87738E+17,114.274028,42.51487614,0.337038,18.715475,0.811049,0.869075,1.312382,0.88202
5.87738E+17,116.460639,45.17928752,0.208325,17.800692,3.411143,0.769255,9.40906,0.746732
5.87738E+17,117.1401084,46.08739009,0.153468,17.547152,3.20733,0.728166,7.201715,0.699942
5.87738E+17,117.4135871,46.44956488,0.268312,18.144871,1.912591,0.910012,4.385575,0.843612
5.87738E+17,111.9400349,40.10140642,0.162068,17.54623,3.140364,0.832682,7.941366,0.791231
5.87738E+17,112.7693125,41.24117451,0.118372,16.916956,3.474546,0.936291,8.781168,0.932409
5.87738E+17,111.7518005,40.30572448,0.461984,19.364683,1.493257,0.576755,2.605757,0.562614
5.87738E+17,114.7417371,44.74067034,0.153865,17.823483,2.708282,0.71739,6.836688,0.675757
5.87738E+17,118.3839487,49.17497596,2.44E-05,18.19837,3.760073,0.539866,6.937348,0.65333
5.87738E+17,119.6681508,50.62756942,0.427612,19.09017,1.188819,0.777992,2.150685,0.796856
5.87738E+17,118.4965379,45.81461928,0.093342,17.713011,4.121389,0.702492,11.122291,0.664472
5.87738E+17,113.6103511,40.02490607,0.195343,17.480293,2.976306,0.611359,5.53154,0.577897
5.87738E+17,118.7959184,46.86005759,0.271578,17.925959,1.184225,0.762176,1.923097,0.777641
5.87738E+17,119.3357855,47.38489734,0.343196,18.583488,1.541021,0.617039,2.97406,0.625532
5.87738E+17,112.1082636,38.64011299,0.089564,17.490089,5.166877,0.141851,11.484368,0.105952
5.87738E+17,112.2020449,38.78677672,0.061762,17.035374,6.771188,0.519833,23.032438,0.481112
5.87738E+17,112.5000569,39.10022884,0.088436,16.390556,4.797732,0.780678,12.322096,0.772062
5.87738E+17,114.6407581,42.67611414,0.442189,19.70433,0.756218,0.893597,1.100666,0.917153
5.87738E+17,118.4917236,47.51896491,0.138497,17.800795,2.83678,0.787269,6.673134,0.768233
5.87738E+17,119.7753,48.70947737,-1.23E-04,19.026703,0.670769,0.616813,0.856717,0.687844
5.87738E+17,120.4358177,49.70109466,0.168291,17.345247,4.002923,0.738351,9.893968,0.722624
5.87738E+17,111.677855,39.04939848,0.323467,18.150093,1.271243,0.785163,2.329596,0.749811
5.87738E+17,115.2763257,44.36044199,0.13306,16.502354,4.556843,0.66623,9.930646,0.673725
5.87738E+17,116.5320738,45.71349436,0.156245,17.100479,4.356464,0.495917,10.842715,0.466806
5.87738E+17,111.2740798,39.0548745,0.097465,17.378443,4.044346,0.896471,12.384238,0.917899
5.87738E+17,111.6715673,39.82236551,0.050344,15.968747,7.512818,0.601181,20.227972,0.599975
5.87738E+17,113.4638967,42.49486338,0.069937,17.869862,4.68553,0.128615,11.091334,0.0841
5.87738E+17,114.8597129,44.79502617,0.312035,18.242207,1.158883,0.727883,1.822818,0.76322
5.87738E+17,116.0215,46.00284774,0.151016,16.21493,4.447041,0.863009,9.880853,0.8453
5.87738E+17,119.8436489,50.56561836,0.292992,18.662373,0.995919,0.834252,1.608451,0.806087
5.87738E+17,110.8556469,41.98583225,0.341077,18.849669,1.3811,0.886814,2.501457,0.829645
5.87738E+17,114.6801829,44.78449089,0.133098,17.684761,2.753382,0.822891,7.939437,0.742547
5.87738E+17,118.0988358,49.42807379,0.220214,17.973745,2.442913,0.713972,5.145964,0.705834
5.87738E+17,112.1582551,41.65354016,0.117847,17.854443,3.755827,0.285359,8.07113,0.248246
5.87738E+17,114.8544064,46.17321234,0.369796,19.098745,0.979272,0.886005,1.596146,0.855876
5.87738E+17,117.6636699,49.59276159,0.221139,17.275015,3.612085,0.651444,7.550581,0.699978
5.87738E+17,120.2738386,52.63220287,0.345981,18.038963,2.980367,0.723368,5.945448,0.703248
5.87738E+17,111.12861,41.3049246,0.176178,17.652765,2.242144,0.937278,5.118034,0.925576
5.87738E+17,113.7076982,45.17855725,0.124545,16.725359,5.743753,0.352435,14.505029,0.331853
5.87738E+17,114.7500365,46.51492561,0.147516,17.262217,4.475351,0.890447,12.531199,0.882389
5.87738E+17,117.295342,49.85127251,0.097489,16.92453,4.1753,0.575108,10.750791,0.556462
5.87738E+17,118.7918394,51.97714535,0.372051,18.287304,1.177315,0.76986,2.076276,0.786515
5.87738E+17,119.4944236,52.63798646,0.259687,17.461639,3.591842,0.591439,8.400316,0.599937
5.87738E+17,111.0468073,42.020154,0.178334,17.718092,2.953109,0.81551,5.425779,0.833212
5.87738E+17,112.3544413,44.10829036,0.299941,18.714405,1.531152,0.864158,3.163481,0.805719
5.87738E+17,112.7425258,44.68783457,0.20282,17.598095,2.941138,0.738817,6.378021,0.716769
5.87738E+17,114.3862926,47.33352449,0.486778,19.631222,0.711492,0.812364,1.482623,0.815389
5.87738E+17,115.9442105,49.38798333,0.121425,17.398508,3.82329,0.461319,7.862342,0.425732
5.87738E+17,117.2195943,50.65991162,0.087312,17.438824,4.905536,0.49797,12.614264,0.476064
5.87738E+17,117.4511561,51.01121383,0.185321,17.311121,2.411609,0.664395,4.72601,0.660629
5.87738E+17,110.5370804,42.46240276,0.212883,17.665531,1.939534,0.740401,3.505845,0.714726
5.87738E+17,112.6568716,45.75902889,0.327854,18.716465,0.972393,0.780741,1.518732,0.758088
5.87738E+17,113.5883966,47.2714461,0.064247,16.998051,4.354949,0.520647,10.640439,0.500283
5.87738E+17,113.669359,47.34991435,0.129203,17.790352,3.427023,0.449956,9.648774,0.392171
5.87738E+17,113.8380977,47.55187632,0.150537,17.500824,2.622188,0.449285,5.35843,0.419922
5.87738E+17,114.4777041,48.45270592,0.059761,16.950888,5.002741,0.318303,11.401158,0.277307
5.87738E+17,118.1907342,52.72634991,0.198262,17.955687,2.554228,0.524189,5.117345,0.535023
5.87738E+17,112.9624956,42.48957647,0.50292,19.484518,2.326308,0.788404,5.119158,0.746769
5.87738E+17,117.9664816,49.47658397,0.31792,17.897383,2.411672,0.670391,4.686469,0.631822
5.87738E+17,112.2936238,42.60567283,0.214571,17.462334,1.974922,0.878256,4.107942,0.87467
5.87738E+17,112.3508647,42.62576579,0.194722,17.24641,2.295369,0.872286,5.216222,0.882428
5.87738E+17,114.5223905,45.99751884,0.142733,17.825912,3.040759,0.634669,7.559458,0.621675
5.87738E+17,115.4704502,47.04229876,0.118163,16.906088,5.84503,0.84817,19.124847,0.818894
5.87738E+17,111.5924879,42.36895231,0.376682,18.839966,2.391407,0.671868,4.694116,0.680036
5.87738E+17,111.9141787,42.89815309,0.069694,17.1311,3.935274,0.501298,9.894341,0.499956
5.87738E+17,112.0105516,42.93850247,0.121931,16.89723,3.777607,0.727201,7.685482,0.708865
5.87738E+17,112.7568418,44.54713647,0.298753,17.861193,1.626318,0.903292,3.483943,0.854832
5.87738E+17,116.2881426,49.17120958,0.097868,17.227882,5.031772,0.335934,12.324776,0.316384
5.87738E+17,116.6538299,49.50319646,0.224601,17.616774,1.982332,0.887079,3.720764,0.886467
5.87738E+17,117.1739028,50.35971337,0.221071,17.817625,2.650075,0.644818,5.891554,0.606457
5.87738E+17,118.0996594,51.61116747,0.16571,17.686771,1.53187,0.633127,2.744473,0.628132
5.87738E+17,110.8586793,42.35728701,0.426046,18.994921,2.068661,0.754362,4.666468,0.770838
5.87738E+17,110.8685249,42.4948891,0.352245,18.681854,2.854938,0.291317,5.634391,0.279417
5.87738E+17,111.414183,43.40662399,0.156768,17.770002,2.537444,0.428135,5.116475,0.403346
5.87738E+17,112.0858767,44.07847253,0.154125,17.779932,2.823853,0.469028,6.375172,0.449959
5.87738E+17,114.17642,47.43920876,0.136146,17.666454,3.517066,0.324418,7.590905,0.29091
5.87738E+17,114.972117,48.48679099,0.097047,17.862047,3.606508,0.886596,11.20597,0.861864
5.87738E+17,115.9494603,49.84876015,0.221953,17.66131,2.340391,0.431972,4.37242,0.42801
5.87738E+17,115.9842393,49.84751769,0.143965,17.568983,2.786432,0.785796,6.406176,0.775758
5.87738E+17,116.2946559,50.06736263,0.09448,17.312298,3.43596,0.789053,8.698051,0.750033
5.87738E+17,118.2421778,52.34129265,0.224052,18.388334,0.954328,0.670808,1.394257,0.647533
5.87738E+17,117.9338806,17.72418773,0.168081,17.450178,2.321601,0.571103,4.389112,0.559865
5.87738E+17,117.9427263,18.12558382,0.35999,18.072985,2.001092,0.734185,4.173246,0.766078
5.87739E+17,117.525405,17.78536668,0.224787,17.511534,3.121549,0.81288,6.497013,0.797804
5.87739E+17,118.4772987,18.41367872,0.391896,18.133425,2.473863,0.912555,5.547565,0.871227
5.87739E+17,119.316085,18.84495329,0.31428,18.648909,1.213926,0.891333,2.352715,0.79438
5.87739E+17,118.1731352,16.33058945,0.189378,17.37685,4.572025,0.399997,11.32944,0.371967
5.87739E+17,117.8702907,16.70122239,0.154855,17.775768,3.051597,0.300172,6.372126,0.25513
5.87739E+17,117.991941,16.74924932,0.046537,15.549209,6.594697,0.614032,18.258179,0.612099
5.87739E+17,120.0144808,18.11546429,0.139217,17.516472,3.379755,0.799996,9.126161,0.750942
5.87739E+17,117.3606943,16.23746894,0.051839,17.221355,3.797465,0.77522,9.896531,0.759803
5.87739E+17,117.6055628,16.2796653,0.27171,18.411087,0.854071,0.826492,1.753608,0.735178
5.87739E+17,117.8782455,17.05534685,0.053816,16.572048,4.120241,0.704177,9.889807,0.721799
5.87739E+17,118.9982566,17.70448271,0.316848,19.445358,0.782004,0.466347,1.127215,0.558818
5.87739E+17,117.3054766,15.1838943,0.13186,17.062624,2.096665,0.615694,3.948122,0.577046
5.87739E+17,119.9947871,16.22939874,1.65E-04,17.216112,1.141395,0.479108,1.583735,0.469748
5.87739E+17,117.4711163,15.59200113,0.491894,19.09086,2.836473,0.677533,6.417252,0.736594
5.87739E+17,119.5606528,16.80910095,0.397571,19.13142,0.992021,0.907513,1.663827,0.923715
5.87741E+17,118.5028107,13.7537772,0.39224,18.647804,5.696287,0.419364,15.351196,0.36545
5.87741E+17,118.7677544,13.89065197,0.22268,16.86261,4.745104,0.92426,12.432201,0.920399
5.87741E+17,118.4066684,12.65378967,0.196084,17.842041,4.644081,0.221541,10.18811,0.202037
5.87741E+17,119.0024724,12.8021853,0.227602,17.883987,4.552762,0.527086,10.386328,0.505347
5.87741E+17,120.3973371,13.50433995,0.113275,17.410507,3.265753,0.703911,7.968209,0.699897
5.87741E+17,118.9147401,13.19954624,0.163135,17.366741,2.103022,0.654347,4.091129,0.593933
5.87742E+17,119.9060428,14.075199,0.207636,17.706051,1.896395,0.384538,2.953307,0.333109
5.87742E+17,120.481049,11.81594995,0.442067,18.767107,1.64215,0.999934,3.757595,0.966271
5.87742E+17,119.9129752,9.79988575,0.066138,18.737402,1.246878,0.585637,3.566902,0.493962
5.87745E+17,119.2889609,11.09201842,0.324796,18.466732,1.004473,0.741132,1.757779,0.718319
5.87745E+17,120.3928729,9.16893697,0.294641,18.094576,1.484683,0.786333,2.826744,0.787661
5.88007E+17,119.7730246,42.6551154,0.439359,19.170155,1.262327,0.76218,2.501471,0.814116
5.88007E+17,116.2841969,39.23499059,0.171276,17.242306,2.469188,0.867572,5.620799,0.868776
5.88007E+17,116.5042606,39.51178861,0.083878,17.045006,4.559556,0.229508,9.202334,0.200053
5.88007E+17,116.9645634,39.96337786,0.067248,16.116102,4.397616,0.88169,9.89176,0.84305
5.88007E+17,117.4402741,40.6488868,0.494959,19.459129,1.17196,0.435173,1.801402,0.468611
5.88007E+17,118.1671638,41.49574247,0.316698,18.773911,0.820446,0.999795,1.39262,0.972305
5.88007E+17,120.1165867,43.54405303,0.604096,20.374825,1.437614,0.557007,2.45443,0.499983
5.88013E+17,117.8017428,25.87345635,0.050602,17.240068,6.490944,0.552003,23.324989,0.487978
5.88013E+17,120.0472219,28.55283001,0.140835,17.118774,4.562894,0.369238,10.672452,0.350137
5.88013E+17,116.3415485,25.42438168,0.155066,17.497795,3.046538,0.241556,5.639436,0.222592
5.88013E+17,117.1146815,26.3687425,0.382753,18.420368,1.328434,0.686074,2.793799,0.624147
5.88013E+17,118.3267795,27.42364827,0.125623,16.82148,3.902901,0.920547,9.890254,0.865604
5.88013E+17,119.174231,28.37188139,0.022134,16.975552,5.104061,0.813429,12.324756,0.922326
5.88013E+17,119.7420582,28.76606514,0.217763,17.339371,1.832003,0.737072,3.450014,0.764454
5.88013E+17,119.932452,29.56442402,0.29098,19.122147,1.09839,0.366941,2.242249,0.42893
5.88016E+17,46.45867312,-1.05088352,0.447648,23.783325,5.345568,0.073559,5.349234,0.274773
5.88016E+17,49.49182685,-1.15323168,0.138549,17.378811,2.576263,0.421616,5.895135,0.375042
5.88016E+17,52.05677772,-1.20504288,0.151544,17.499685,3.892162,0.538119,8.315245,0.520007
5.88016E+17,52.4531848,-1.07669141,0.140261,16.803116,3.225486,0.805839,6.662917,0.788583
5.88016E+17,56.90783608,-1.19304382,0.289378,18.186876,1.270797,0.739406,2.457244,0.715046
5.88016E+17,56.92616322,-1.17578978,0.264928,17.866163,1.993312,0.731405,4.2768,0.730255
5.88016E+17,43.11496178,-0.68437025,0.295287,18.931406,1.914747,0.360789,3.513371,0.316455
5.88016E+17,46.62585366,-0.74462102,0.183977,17.415838,2.678029,0.399973,5.36271,0.362833
5.88016E+17,55.15729871,-0.83523671,0.382544,18.598919,2.069942,0.716137,4.212595,0.715497
5.88016E+17,57.75292819,-0.67014273,0.212582,17.41226,3.06925,0.730294,6.601692,0.702882
5.88016E+17,58.09056381,-0.8146708,0.158038,18.061001,3.139337,0.386113,6.202276,0.365615
5.88016E+17,58.42452837,-0.77485453,0.407442,19.424168,1.192982,0.616899,2.199957,0.611089
5.88016E+17,43.22726685,-0.40108696,0.043371,16.438168,4.96465,0.533499,12.322337,0.501604
5.88016E+17,44.47911861,-0.36485023,0.18634,17.464975,1.995702,0.764658,4.378691,0.726465
5.88016E+17,50.72144587,-0.37953895,0.140042,16.95854,4.020947,0.608579,9.891356,0.596365
5.88016E+17,53.53000866,-0.24359466,0.415317,18.925938,1.03867,0.935602,2.01612,0.887881
5.88016E+17,54.23902599,-0.29311791,0.314819,18.289188,1.311639,0.785,3.040913,0.739714
5.88016E+17,56.16037356,-0.22136209,0.45025,19.850477,0.793112,0.563593,1.214943,0.60879
5.88016E+17,56.7321586,-0.40265897,0.10747,17.184214,2.453168,0.754978,4.515238,0.741905
5.88016E+17,57.28996847,-0.25659366,0.366777,19.883644,1.52419,0.568967,3.132878,0.557843
5.88016E+17,57.51391363,-0.24405956,0.015174,17.803379,6.59159,0.297702,19.122334,0.280149
5.88016E+17,44.54358252,0.17199294,0.184033,17.654705,1.581065,0.562256,2.793934,0.54907
5.88016E+17,47.16582066,0.11136073,0.140826,16.724716,4.06063,0.76826,10.203782,0.703633
5.88016E+17,48.22541336,0.04351366,0.187764,18.040611,1.251326,0.78325,2.223876,0.743815
5.88016E+17,48.83659916,0.03837108,0.136454,17.867466,2.623155,0.291845,4.653,0.264627
5.88016E+17,49.81684749,0.20017573,0.06673,17.491964,6.209892,0.169267,14.231144,0.155006
5.88016E+17,50.70213032,0.14563969,0.264936,17.524479,4.567591,0.817596,6.696727,0.838953
5.88016E+17,52.08890891,0.20178047,0.313558,18.874271,1.589896,0.76334,3.320989,0.738058
5.88016E+17,52.14468755,0.18057679,0.315518,17.709766,1.225518,0.858514,2.364709,0.863063
5.88016E+17,52.98141977,0.09696296,0.085016,15.793235,5.01198,0.706653,11.072852,0.68396
5.88016E+17,53.77166929,0.04041767,0.090915,17.336809,3.516944,0.488308,6.526976,0.471708
5.88016E+17,54.38530981,0.03559462,0.314931,18.412033,1.020353,0.929739,1.872796,0.919863
5.88016E+17,55.64345055,0.18229599,0.300167,18.109102,1.538238,0.660905,3.163613,0.685594
5.88016E+17,55.67884322,0.16698679,0.17,17.653824,2.326066,0.991231,5.074774,0.971424
5.88016E+17,57.46651309,0.05949052,0.130043,18.039188,3.65942,0.703062,10.410341,0.699973
5.88016E+17,45.4674918,0.42905396,0.135027,16.706238,3.650401,0.891393,8.04429,0.862141
5.88016E+17,47.5333299,0.51613154,0.047842,16.568966,4.99211,0.775683,5.014865,0.999837
5.88016E+17,50.08000708,0.5015414,0.023411,16.914839,5.984115,0.540516,16.25174,0.54997
5.88016E+17,50.96230519,0.54517785,0.12824,18.433083,1.514676,0.608885,2.660427,0.566695
5.88016E+17,50.97057115,0.48574639,0.15334,18.139406,1.960431,0.799964,4.198328,0.767563
5.88016E+17,52.41929068,0.46074965,0.304614,18.652349,0.971687,0.85692,1.613535,0.855103
5.88016E+17,53.25233592,0.59385384,0.031838,16.210707,5.7275,0.728002,15.353437,0.716814
5.88016E+17,53.14457176,0.47864133,0.479593,19.521486,1.433888,0.57681,2.52284,0.584736
5.88016E+17,54.44525761,0.61998573,0.413381,19.077526,1.266554,0.519577,2.295355,0.485358
5.88016E+17,54.36715593,0.51162693,0.316803,19.833654,0.778688,0.857039,1.099289,0.821083
5.88016E+17,55.21623011,0.5218058,0.139675,17.666824,1.900915,0.912841,3.428233,0.921093
5.88016E+17,42.56652408,0.87136116,0.137469,17.091276,3.350101,0.513183,6.368228,0.480571
5.88016E+17,43.10521867,0.90845747,0.232475,17.675116,1.023805,0.874453,1.856219,0.8208
5.88016E+17,45.69555324,0.93114814,0.134655,17.832415,3.558957,0.176435,6.200076,0.150008
5.88016E+17,45.85212476,0.95401077,0.072762,17.222061,4.724844,0.78845,14.516392,0.749934
5.88016E+17,47.81848677,0.91663769,0.313341,17.991276,1.548645,0.733129,3.049474,0.700994
5.88016E+17,47.99503213,0.93832857,0.200024,17.446722,1.971377,0.821865,3.57606,0.809357
